AssignmentID,ProductID,CategoryID,RowHash
3d642d42-4109-434a-bfd5-c1c18adad99e,527773d8-985a-4531-924c-59d177ef6902,cecf7838-ae0c-4243-8cc9-ecdae4b70523,f6733b3b0e927783d1f93c0918aa4c47
4778f6fe-793c-4286-99c1-7f857112282a,0e65460c-fb42-480e-9ee2-3592759083dd,de434d58-2a1f-436a-b2aa-577c9ea8a1b9,ad1d46c9995d1e09411aba093015a319
cb2db1db-a529-4220-8257-a338e1869746,41a2ef46-0b68-4f8b-b301-77a0cf266d7f,0478052e-fc6e-4b6b-b568-078f23cdd983,51858876dc281470ea5c53f053d1486e
69b103e7-14c1-47ae-9e89-f8a2ebf78f5a,41942ec7-8e7b-4fd8-9bdf-5a546cf20783,cecf7838-ae0c-4243-8cc9-ecdae4b70523,fde75dd29fcd8d496b4cf48b796aeff8
7f868a09-cbea-4d44-ba3f-61e06f261be3,9fde5a2d-3e50-4068-aaa1-68fe8ed10b0d,de434d58-2a1f-436a-b2aa-577c9ea8a1b9,45a50bd2a96ce329fe963a705e3aa385
7b8e3a98-2e52-4409-8e52-509f145c8255,cd23d938-48e5-485c-a67a-2e84099d0074,44223eff-bc2f-4d95-a82d-ee3327f59f92,c556ba7a251410ae0e99a4af4bd0460a
3cbcc57d-a901-4020-9f6b-3f8e8768a771,53770761-d819-4827-b835-8c0ff2b0ecc7,cecf7838-ae0c-4243-8cc9-ecdae4b70523,bac6e6e24d6c9072528ae48d417f2d72
37300724-d094-49a4-b327-1ee3399ff053,1e5650df-35c9-455e-8a7b-d2ea8a95f2db,0478052e-fc6e-4b6b-b568-078f23cdd983,08689d30b6c87081b771a2dff57b0168
1a08ef77-b0fc-4efa-b733-b3510a1a5258,c3c60081-900e-4c26-8efe-af8edf0f81a7,5870cd68-fb9d-4d72-91d2-1a7c2fe40163,f346510382cce6eb3ac84fb8737c939a
ee212853-dd17-44e8-aad6-f9cc004a516e,9141a724-d80d-4826-a7d8-4b1e095e3249,0478052e-fc6e-4b6b-b568-078f23cdd983,8bba26b28b56d98a704b97ecbfb1e2f5
520135ca-5680-40dc-a0cf-a88cdd8642d9,d18f0482-c594-422c-954d-d23a7fba4512,0478052e-fc6e-4b6b-b568-078f23cdd983,6c8f24a8387cf19259926ff2b95c1577
7f8c94c3-fec6-4cce-b0e0-7e1aa593e74b,f1da3de0-6580-4c63-b7db-4bda520b9974,5870cd68-fb9d-4d72-91d2-1a7c2fe40163,fcdeb5e04e97b5b13d98e55d359c2f1c
1c1e1337-5c38-4eaa-af6e-705109419cbb,4ce020e1-ba1d-49a0-86f4-c2450a3267b5,cecf7838-ae0c-4243-8cc9-ecdae4b70523,9905eb215429e74a924e20b7d0e0e52d
72a4f901-c0f9-4dba-ae79-880d6bc2c0b2,5f1fef82-b5e7-448e-8e73-c61180f9b3d9,cecf7838-ae0c-4243-8cc9-ecdae4b70523,723adf56d5c1d991294586d21dba7a46
e544de65-1be3-47c7-8008-b0172ab72447,812fc2ba-f7fb-403a-ba4b-4f4d7e71bb49,0478052e-fc6e-4b6b-b568-078f23cdd983,a671c5f244f60a4043305de5aeae0689
b805fb8e-882e-45be-b320-44aa331275f5,c5f786f0-bb5d-44b1-a435-0a55d83ce00f,0478052e-fc6e-4b6b-b568-078f23cdd983,abd19852c4cf90e13fedecf7c1c9dbe6
f5814d71-acb1-4251-8e8b-2bc8136b4fe2,8e56289a-486a-4990-9087-048bafa72862,cecf7838-ae0c-4243-8cc9-ecdae4b70523,51f6010e6183b887970a4e50b5b04869
2da48909-0e40-4ff5-90df-f7063369e3c9,69480c7b-9b06-4990-8d48-9a777b338afa,5870cd68-fb9d-4d72-91d2-1a7c2fe40163,e411a80a5f7cf6bd200043abde50af52
391b1301-a38b-4642-aba8-8ed6e9540597,44c20678-3338-430a-aaa3-352f216651ba,de434d58-2a1f-436a-b2aa-577c9ea8a1b9,e799ade2e12048c5ea27708ff87cb6d8
4c06c6b8-fa80-4e38-a3ae-946e0486962e,bba53191-2196-4979-ba8e-5abf5ca00310,5870cd68-fb9d-4d72-91d2-1a7c2fe40163,9ecfe31f15770b997148201d5606a600
4eaa9f2c-79ce-4268-a9ac-3756030899eb,a0ef4b81-f840-45f5-8ee7-9dc1dcf2d4f3,44223eff-bc2f-4d95-a82d-ee3327f59f92,9c4c19b6f0c4c6a09184ce3dc5734fc1
7ec07fe0-2be3-41c6-a5be-da45a3732d84,574d1ce6-0fd6-471f-81f1-61f87fba1723,0478052e-fc6e-4b6b-b568-078f23cdd983,8bbe1f11d93797c4bb06f7b9114b99f9
4e1cfbbb-32ab-4cf4-9934-f2fdf4a76ecd,b3e43007-977d-425d-a948-258ae420039b,cecf7838-ae0c-4243-8cc9-ecdae4b70523,bb3e4cc507fc8a17765738a00e65daf9
91c7a741-09f7-4f74-bd4f-eb54be11bd4c,b05025e9-4c7c-4dc0-af96-d870815d0fd1,5870cd68-fb9d-4d72-91d2-1a7c2fe40163,3294a5d9c754906fdfbdc0c1f726e69b
c62e0e3d-6068-427e-93be-0e40cb19069b,d672b35a-3675-4826-b7e7-c6955a718828,44223eff-bc2f-4d95-a82d-ee3327f59f92,3c3c0b14b6203759e34b1f22fe3c02e4
4c5e7df9-2a89-4b2e-a790-b4d575bb7bac,01a456fb-1bf2-40d2-bc55-fdc3e0d4bfd3,44223eff-bc2f-4d95-a82d-ee3327f59f92,4a2e9754b4c7c1c2d829d9a6250e3e04
fec3f310-9499-4004-8ec5-52f72751b159,52d75715-07dc-4e25-a057-18312c892d73,0478052e-fc6e-4b6b-b568-078f23cdd983,32eca8f86e5644a7a591425b2a566ac1
b243a1ce-259a-4d97-aedd-743b1bcdd95a,8827fc35-38e1-42ad-91ee-c30720df5321,de434d58-2a1f-436a-b2aa-577c9ea8a1b9,5aa80427cc58be6f43558396d9bec828
7148c8fa-35a8-43aa-bfef-b46dd67ca602,47b61589-0f20-4a3f-898c-a40dc0a73981,de434d58-2a1f-436a-b2aa-577c9ea8a1b9,058476c39c5ce435c1433dbebce5e425
835f1843-bada-45ff-add0-c94f8032cb2a,ea9cfea5-18f1-4451-8531-8307580505db,44223eff-bc2f-4d95-a82d-ee3327f59f92,b1d98c3bb4cabd666cfaca73ab14700e
372c9a40-3a4e-4c46-87ef-461e3baaf158,8841cb71-63b6-4874-af21-7905d3a65eac,5870cd68-fb9d-4d72-91d2-1a7c2fe40163,58d63e31616bbf33ee1f18dab61337df
d0772a9d-374c-4b85-a725-5f4b9ff20d9c,50964d6c-469d-43c5-9a4b-6bcf4b35fd25,44223eff-bc2f-4d95-a82d-ee3327f59f92,3d57913ae689f125e7eb3bd1c40fda70
c1b8fc99-3ef4-4d43-b712-331dc207d29d,bfe3cf22-8cdd-4a14-aeb4-5a4f97882be4,0478052e-fc6e-4b6b-b568-078f23cdd983,b85ac7c371b4489f26ff3887ce9311b2
632c4a82-34af-4c91-9aeb-7856f55858ad,287d59a7-bfe5-496c-b091-6e1cafb52413,0478052e-fc6e-4b6b-b568-078f23cdd983,749219404196cb9d229de47e51970884
10867fdd-67af-46ad-9793-ed58d2f004a3,5636b079-fe96-41eb-88bb-0165a2dff5da,de434d58-2a1f-436a-b2aa-577c9ea8a1b9,60b22776d0bd3badc8052e4820fde9ea
98463832-4572-431e-b8a0-d359c8862b37,ba70d563-2a8b-4eb4-bc65-5e4313aa073b,44223eff-bc2f-4d95-a82d-ee3327f59f92,cfc370577e01e91a9832750f893e27c4
c20c3af5-4a34-4406-a14f-8d3e4519db3f,85b17d21-884e-444c-baa4-b3beb7a77089,cecf7838-ae0c-4243-8cc9-ecdae4b70523,dac28df3bf3c7cf4d7a389cb360f5fe7
68e06d64-64f6-49f2-877f-a8521c719e62,8a659972-9b4d-425b-9ba1-281daac5942f,cecf7838-ae0c-4243-8cc9-ecdae4b70523,3ead140ec94f482780a916ea440dc161
a3839a12-1b38-4c14-9ddb-aad804919c71,762eb784-5076-43e6-ab28-317612607f59,5870cd68-fb9d-4d72-91d2-1a7c2fe40163,ce0a2ff508011f601262f15381028ab5
4cb6a0f8-6dd2-4847-80e5-ee11ca5b85de,f455fac3-9a36-4cf0-820d-8222edfdef77,5870cd68-fb9d-4d72-91d2-1a7c2fe40163,aff1a72338c3796d0631b46f4a1a0207
1c6ccb1c-d3c8-4021-97fa-5eea9ca5908b,ee1a759d-b3a1-41ae-9de2-0af3eeea1004,de434d58-2a1f-436a-b2aa-577c9ea8a1b9,ddfbc48dcc2aeb109339b55881d537ed
39af90c9-ab5f-451f-891a-4b9585d255f8,2a1bad0a-b92b-4201-9f3f-7b2d921d615e,0478052e-fc6e-4b6b-b568-078f23cdd983,32a091805f86c9486dbac67ece820b19
7484ee95-1573-4f65-9b93-6be29f1776af,5a364b29-04ad-4551-a648-8bc668181b63,cecf7838-ae0c-4243-8cc9-ecdae4b70523,ef92207809db5cb4baf9bff96e567bd3
67a824f6-7220-4764-a8c5-8007db7d3a2e,cbe91bee-db13-4dd0-9cdb-86cc50bea6a3,cecf7838-ae0c-4243-8cc9-ecdae4b70523,ce8283c6493c6cbc8888ea9fcc7dbc2b
9d9050ef-7234-4699-85bb-9af37547f827,186ceec5-4316-4be4-813b-d39968baba34,cecf7838-ae0c-4243-8cc9-ecdae4b70523,0f360d61d6e6c35016980a724aa03133
bdc63b82-40bd-43f6-bd8b-96eaa7a97eca,ebd3faf4-ddab-42ae-a42b-c09f238d7e10,cecf7838-ae0c-4243-8cc9-ecdae4b70523,ffaae4c8daf6b8e04e999cc7df279ae2
1ba13b8e-c22f-4154-9368-7276861ae71e,26239a59-73f9-4442-a562-411247562dc9,de434d58-2a1f-436a-b2aa-577c9ea8a1b9,a12240d0626e935a54ad4bea4ce4e269
3d1e922c-7870-44d6-9953-0392fa95bcd5,c4999c2a-9971-4a46-97da-4c9cbb439580,44223eff-bc2f-4d95-a82d-ee3327f59f92,ceed2acfd23523e99ac090d067e3c471
061847c1-7c7e-448a-b380-fd69c1e4654c,5f833222-6050-44a0-8913-f6daa317be46,cecf7838-ae0c-4243-8cc9-ecdae4b70523,1a225e1f60b591d7eca6f2052cef3913
0c059a2d-8adc-42ce-a08b-29b10baeb72a,7458c522-2fdd-4811-a28f-cdc1f69c8271,0478052e-fc6e-4b6b-b568-078f23cdd983,2756c441a9144b4ed36055c31e5a0a79
b3f693f7-366b-4a65-a4f8-566b3815705b,272d932a-30e9-4121-ac45-62df5a3fb34e,cecf7838-ae0c-4243-8cc9-ecdae4b70523,16df7e3e0e037b68513f9507c1ebdbce
4e976120-cdea-4c3b-9b60-67500d24efc9,f6b6560b-9b89-422d-80a0-e0268ef3522c,5870cd68-fb9d-4d72-91d2-1a7c2fe40163,472f99702f685fdcbb96bb02d1d22b17
b8d02a70-6a4d-4243-aa00-ff8f61aa9c20,b4147427-32c3-4a02-a23c-2bfe4dd428c0,0478052e-fc6e-4b6b-b568-078f23cdd983,bf3142779d33276b63edd8232c279088
a37873a4-1bb1-4f62-8676-dbcd5730eeaa,5ff8b222-a910-462f-a79e-f03224e5eb80,44223eff-bc2f-4d95-a82d-ee3327f59f92,dc4208da15d0a39243429c199b318f14
8f0fd468-0499-45f9-a0e3-4a7d1830f30d,ecd2c79c-6d95-44d2-8fa6-cf940d9b79a3,cecf7838-ae0c-4243-8cc9-ecdae4b70523,14203e776167b40c14741444f19b0ce9
2a469719-4e20-47cc-8571-cdc65f75fed8,94ecab2d-e016-40a3-8eaf-03636efe6c6d,de434d58-2a1f-436a-b2aa-577c9ea8a1b9,1438ad633bfa9a0196c0e78e11d9a395
df74d864-a8dc-4527-bbfe-c9ff206c638d,92c44457-8d5d-4394-954c-56b78a11ea5b,de434d58-2a1f-436a-b2aa-577c9ea8a1b9,39d9128f2f9695a59b1871738161c0a4
