CartID,CustomerID,ProductID,Quantity,DateAdded,RowHash
b2ea6942-3d8d-4665-afe6-9da6635e19a2,84f6c6dd-37d3-4909-801e-b3d78f3e8099,8a82854b-3d29-4cbe-895a-b1e8655a4a68,1,2025-02-02 19:31:33,3d6a7443b4dbbd7d170f22870d8715ab
e574e769-fac5-4590-8c23-bd56a2e50883,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,8a659972-9b4d-425b-9ba1-281daac5942f,2,2025-01-24 21:58:35,ad9eb1db1518dde2f7f64cf8d7ce5e19
f2b6f0d5-f9be-44f4-a754-bdbd7904b1ab,0e725382-cfa7-4eea-b824-68123317826d,f1da3de0-6580-4c63-b7db-4bda520b9974,5,2025-03-13 04:26:23,9db2f9f470824b596a188f32e327d841
b5f397ef-5c82-4e7c-bd62-89bbbc42cf52,017092b9-a700-41e2-8365-eeeddf441c3d,53770761-d819-4827-b835-8c0ff2b0ecc7,4,2025-05-07 07:44:16,2170ab1f5d027693a8642c7547f1fcd6
cfbe49e0-0ef6-4c1a-a78a-9b345dac9c28,6b429bc0-656f-47dd-9580-28efbaf20c9b,8e56289a-486a-4990-9087-048bafa72862,5,2025-01-08 06:07:34,2228670f007d3782616fd4eec6315e5a
f9c8b069-ebc1-4724-a39d-c6109a4fef26,bc0e387c-0b60-4a80-9ee9-45178de8cb66,8827fc35-38e1-42ad-91ee-c30720df5321,1,2025-03-14 20:31:24,219999e43ed03b3eab88f0dd9b77540f
521f1365-7673-4634-a892-fb20ceeb9563,0e725382-cfa7-4eea-b824-68123317826d,7458c522-2fdd-4811-a28f-cdc1f69c8271,1,2025-05-05 08:06:45,bbfb447a1d5fb65df8c45f817221aee7
2314d6c9-9604-4b91-84d2-e64350f43662,0e725382-cfa7-4eea-b824-68123317826d,01a456fb-1bf2-40d2-bc55-fdc3e0d4bfd3,3,2025-02-19 16:03:50,0fcf6db1a655106932eb494d1db2a614
1f8a00e6-1a91-4d90-a41d-1aaa3cc5f8ba,7ec92f10-c40e-4160-b34b-395017c26b71,f455fac3-9a36-4cf0-820d-8222edfdef77,3,2025-04-14 20:02:18,c751110078cc66783f4cf0e5b23ff7e6
1e010335-fe1e-4d0d-83dd-9244860ccfcb,bb8f9480-8fc2-46ac-8f93-942acc115626,b2bf0097-667e-402c-9d50-bb4bea7150e4,4,2025-05-02 00:01:06,ffdbaeab3b03fbc67ec720c739a1a44c
2869dc25-59b6-473f-8722-4c881e808d5f,a5cef112-752a-40ba-b573-df00b771d56a,c5f786f0-bb5d-44b1-a435-0a55d83ce00f,1,2025-01-10 10:25:53,9a9585fa09a8586f313158329a04b240
f2bfa20b-7ab2-4548-b6df-0d8554e02116,cca906af-6247-4f65-82be-311947bfff74,7458c522-2fdd-4811-a28f-cdc1f69c8271,3,2025-04-26 07:53:12,6bae67e067fd876e64bc00417966f8ce
92eff6f6-f1c9-4964-96b4-0c65423c5dbd,f326cd1e-3549-45d6-9382-4ce1eebadcf0,ecd2c79c-6d95-44d2-8fa6-cf940d9b79a3,2,2025-01-10 07:30:41,8cb8c8c679457dc9f3aa9845774a5ed4
68dea9b0-9d39-4df6-b489-915d522f6b2a,f326cd1e-3549-45d6-9382-4ce1eebadcf0,7356de8c-5207-4724-85c1-93a319087b72,3,2025-05-09 13:00:12,89d487c8a52ed76d8db8113b8be65645
77a2ed64-689d-404b-ae23-f737a9b1798d,abc2f41e-ab8f-430c-9677-705f4343b0ec,574d1ce6-0fd6-471f-81f1-61f87fba1723,5,2025-01-21 23:50:42,3669762190dabe8d64a46f315516b051
7002b293-d40c-4dcd-b088-2ddfd587fb8c,1839e3f3-d986-40e7-b0da-022e91928a13,d849933e-4206-4bb6-aaed-f658bc7a1e52,3,2025-05-07 21:50:45,5ce254c58b1697069efa8598621461cf
4ca4510c-4b50-4e0f-9fd7-88b099362bf8,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,5caab489-4baf-4ed4-ba8d-ccee75b94f58,5,2025-01-04 20:00:11,3076ae9ab44fea7252addc6bc5f4754f
2d8ebc40-f6e6-4071-a551-5880b3b731d4,1d301ea7-8438-4977-bbde-d4ecb1b9ca1d,d672b35a-3675-4826-b7e7-c6955a718828,1,2025-01-10 08:47:29,9a04821671f69707e39dfb9ef9245fb1
247ad17f-145f-48de-b303-b6a46aa5c413,6b429bc0-656f-47dd-9580-28efbaf20c9b,6b675351-9893-42ac-8c62-61c5ec8f3e34,4,2025-01-23 11:37:10,9be4fa9b21cc5434f723f96a97f63f84
650d4eb2-8fc0-4d42-acb7-aa43a77706ab,2c063f55-8e12-40f5-82d1-e02e8211dcaf,76adcee9-791a-4f8f-a9c5-3f2bfcd1d53c,3,2025-03-22 22:18:53,8157ab19221361adf3c85211be54d607
668c0532-4e52-4dbf-bb09-2323f5e760c3,2998fa4a-22d8-4603-a0fe-09f27c36a0db,32c5880d-8177-4674-909b-189badaa5ca1,1,2025-03-28 06:39:16,fadab55c75ccd243139672ac4c6a9b69
aace81ad-4d7e-4964-a8ac-11c92fefd3f5,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,ea9cfea5-18f1-4451-8531-8307580505db,1,2025-03-15 20:06:39,2a4dd6559ba5aba07df08d99463257a2
7158a70b-e5fd-4625-b750-16aec432e7e5,ee85931e-020f-4408-8af2-2b9bf4edd7b8,272d932a-30e9-4121-ac45-62df5a3fb34e,4,2025-01-24 23:59:41,d80cc03cb3f9620c5fc98d848be124e7
544af233-c4fa-4de6-aa8a-7b55ca096337,017092b9-a700-41e2-8365-eeeddf441c3d,ecd2c79c-6d95-44d2-8fa6-cf940d9b79a3,5,2025-04-17 06:31:14,ec86668f156593c8677e3c27a52dada9
a3c8af92-8014-4648-9f10-fad1daf3efed,7ec92f10-c40e-4160-b34b-395017c26b71,0eba7c3e-65c9-42f6-85ae-746baf657363,2,2025-02-19 01:50:44,232e130de17e7dbd9ba557a0fa644478
51685c02-a5a2-445a-983d-3a150ddc5637,2421a4de-b9b6-4373-992d-f10380e8449e,69480c7b-9b06-4990-8d48-9a777b338afa,5,2025-04-03 02:50:49,5d6ffc6e3536681c994104409cc87214
eeee452f-2964-4202-bcb7-23e609b5d84f,f69962ca-a6b4-4464-878e-59ae6b43b6f8,0064d480-4ce1-4714-b28c-bbd74a2b2610,5,2025-01-30 17:37:26,960d8b908540c2f42dbeea7ef60a485f
fbc12d1f-6310-4152-aed9-046f281e52bb,788d99f0-9972-408f-858c-28268e4d1d93,f1da3de0-6580-4c63-b7db-4bda520b9974,2,2025-02-09 21:40:32,4597528ef0999e0e0322303d20ab934c
41362a0b-fe99-4793-bbe7-7c5ee7328892,8a2b7c00-2a2a-434d-af0b-86e03d94e54d,5ff8b222-a910-462f-a79e-f03224e5eb80,2,2025-05-03 09:27:49,cc34497fcb5684c98486c3aebe20a556
d34086d8-f433-4dee-972c-23ebee019cee,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,2db2d47c-e877-4552-89be-c0be4bc9ce37,4,2025-01-02 19:21:44,19380c8e10449ea4a290cbc0997275b5
aa5ac3c0-e7fb-4848-9afd-0462f6ad2266,d86011eb-bd81-4aee-b905-18ffad895411,ee1a759d-b3a1-41ae-9de2-0af3eeea1004,3,2025-02-28 11:18:15,379154f26f3b9ada291191778de47e89
7dac7a16-6d25-4769-b8df-821d3a298edc,dbe6c8e6-7cc4-477d-ab61-f3f2e5dce341,b05025e9-4c7c-4dc0-af96-d870815d0fd1,4,2025-03-23 17:24:11,b388bc150c4f2eeb05ac601d2f757f74
ab460d68-7a08-4f21-8132-d27a088eb833,86664865-4e84-4896-b9b1-3d58a3c19a13,7ddfe579-2190-47a6-986e-89d9566cfb61,2,2025-05-09 11:34:49,8268a10739e9d4ac66cfeb3f451a55db
9be2603e-2f22-489a-93cb-522031934383,017092b9-a700-41e2-8365-eeeddf441c3d,527773d8-985a-4531-924c-59d177ef6902,1,2025-01-20 14:36:00,c948e2bb3fea40c1fa6feca68fcdad50
f2a6a0ea-4e3a-484f-bada-dfece4fcdc30,5638cc23-cfdb-40de-9577-4997569c48f3,8827fc35-38e1-42ad-91ee-c30720df5321,2,2025-05-09 15:23:39,e483ed8d252f404ddd27a33e402f5f76
3165f613-c6f4-4045-a95f-7ab4607817ae,5638cc23-cfdb-40de-9577-4997569c48f3,6a061f05-4d08-4513-ab1d-4d616d73d3b5,1,2025-04-12 00:49:00,b223ad3d58638935056419f40457c596
73d1b7e8-a9e5-495b-a611-2a9e3342f113,32c5b93f-8271-4c50-a62b-e8f545caaa6f,c4999c2a-9971-4a46-97da-4c9cbb439580,1,2025-02-22 10:11:04,e9bbe15b812e4bc98db55938a7572239
be79b60e-0218-4369-a3e5-f48d5bedf6c7,19a564d4-ed76-41b2-bf45-d41d8500da78,d29ade71-ed54-4e78-8cc4-cde9726d73f3,1,2025-05-01 22:26:52,6319863ebecf12318a458fef625e34f4
8a5413eb-ecc5-4177-8914-a1903c112e04,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,9c44a4d8-a63d-4791-845c-ab20569983cf,5,2025-04-28 14:27:38,0bb8323d36121867ac8f156685c1315c
a183da6b-4969-4f0e-952a-6efe1e5eba25,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,62edc686-5289-4f18-8983-a87efc6c6a55,4,2025-01-27 15:13:42,67b90f3fce87bd485a3a104fd5d7ca01
2e575391-77b6-4b55-b3cb-68a23878dbea,653cd13f-483a-49af-9e45-04707ae1508e,52d75715-07dc-4e25-a057-18312c892d73,2,2025-03-23 07:52:10,fe658e68067324d52f350e685180813d
75b0322d-700f-43a9-b49c-b5ab47870c2b,cca906af-6247-4f65-82be-311947bfff74,8841cb71-63b6-4874-af21-7905d3a65eac,5,2025-01-21 08:56:08,0852c5c20111112fbeea66f43e8c0df2
fea7fdf3-ab54-410a-9924-ca5a912c4714,90448626-31aa-4d65-a854-dab84c21bac0,7ddfe579-2190-47a6-986e-89d9566cfb61,4,2025-04-10 08:09:28,1660d95bff0799a6693305864b1a6636
04023fdb-8c9e-4401-80ee-813e8f096b96,e6dfc052-6a5e-4aa6-aca6-ff3581a23a84,aae6e590-202e-46a4-b50a-fd4f65be05f5,1,2025-04-30 22:40:52,801bdf25652241b0391c7b15b15fb139
18d463d4-d427-48d3-ad11-727944e15432,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2a1bad0a-b92b-4201-9f3f-7b2d921d615e,4,2025-01-23 20:40:58,962ef135a4ad464321cb6a45a694e77e
7645a09c-1a21-4ee0-a650-a54a85ef0d88,ecd4feda-08f5-4652-80fd-4406a1316c5d,f1da3de0-6580-4c63-b7db-4bda520b9974,4,2025-02-24 21:30:32,54a86acf10056485c416459c36367e1f
33d59ea2-ecab-4ef7-83c8-dc95d9f00682,07a7c40b-1082-478f-be65-ed92db3c2b5b,272d932a-30e9-4121-ac45-62df5a3fb34e,1,2025-01-23 03:20:13,8c0b08222094fa1ff35ab62398a66bab
fdcfde44-5c6e-48f1-b73b-783f20077992,8070fcf1-87d8-48e5-988f-1f369c06cdc1,ee1a759d-b3a1-41ae-9de2-0af3eeea1004,1,2025-01-21 15:13:29,93c8536e3fa44a1c96dbc9c6449e23f4
2e8bd595-afee-468c-bafe-01b39a2936c9,c8a37272-48fa-44ed-a432-b26ea868a892,c3c60081-900e-4c26-8efe-af8edf0f81a7,3,2025-04-07 15:37:55,5afa76ba55b7630270f70280d5749fa5
161cf30d-f181-4743-a106-c0d007bb353d,fbd733a9-47d4-4e40-88be-709357213476,7ddfe579-2190-47a6-986e-89d9566cfb61,2,2025-02-08 13:45:37,68d09b8cd4e024b4092d2bf7c5f84665
347a9352-eb9d-4e44-a6b7-b000759edc9f,e52160b8-9208-4ee8-b49e-702370bb38e0,01a456fb-1bf2-40d2-bc55-fdc3e0d4bfd3,4,2025-04-29 06:09:14,19c00efeddd9e6a3ce1988c6a703356b
7f36af04-58a3-4957-9c22-66e555647253,e27170d8-ce33-4bf7-8f25-44b9c31f435b,f1da3de0-6580-4c63-b7db-4bda520b9974,2,2025-02-08 18:53:58,3d153aad408aae95e486e7c633c09865
2ad2c4ab-4bce-426f-b1fe-7dbb141d1c78,422d5e26-8e3d-4eac-b286-f70ead07c1f4,8e56289a-486a-4990-9087-048bafa72862,2,2025-02-21 01:38:25,8849dd7ea9a950ebc1f5090610c43297
8c816c20-675c-4e27-9150-dad4cda1eca1,32c5b93f-8271-4c50-a62b-e8f545caaa6f,5f1fef82-b5e7-448e-8e73-c61180f9b3d9,5,2025-04-12 14:02:15,f0ccf8ca7f236d25e16c046a262b8098
4b0d1444-77ed-4185-a9f9-0126a81e306d,b92ca163-e06f-44a7-896f-f4b2dd7e856f,8a82854b-3d29-4cbe-895a-b1e8655a4a68,5,2025-02-09 03:51:54,9106300b12328340b9ae0b57b500242c
a66ece47-dfbf-4228-8654-0d8dcf69a4d7,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,ab378b87-c85a-4b64-af15-bcb07633e384,2,2025-03-11 12:02:11,f0ad07946ac8af1117eeeba462e65342
7352ace7-561a-4348-82f6-cbff2286b8a0,f69962ca-a6b4-4464-878e-59ae6b43b6f8,9141a724-d80d-4826-a7d8-4b1e095e3249,4,2025-03-21 13:36:08,7354480b1378bf66062f6adea4dc7325
9958fff7-118b-4379-84f9-4909610e6b62,7c5d467f-5fb0-4f77-905f-8acef67d84a3,5fd59361-c0f7-4bd8-b7de-d99a3d9cf1a4,4,2025-02-27 08:26:10,a8cdd39a8a3969e328f8a4978eda7ea4
b456882c-b440-403f-986d-1c22b3759172,c8a37272-48fa-44ed-a432-b26ea868a892,42d09cfe-ac78-4cf6-90b9-c38c95d28eff,4,2025-02-01 03:23:42,d86100a9f1a367d315ea92bccd90cab7
93e0eb83-36ed-4874-aff0-169f96ef7c82,5e419f86-6e6b-4b45-a140-d03228124ecb,53770761-d819-4827-b835-8c0ff2b0ecc7,3,2025-01-08 15:38:38,12e178a447da53dd3d743c15fe071d69
0ddea3b7-f1f3-4c6a-96cf-0f8e9a74d024,6e33f6a3-8056-4cdc-abd5-b6554a925aca,734a7d17-2822-40ea-a376-c74fb2f553a0,4,2025-04-17 10:30:42,86eb914562460ad573ae58cf8d2ba55b
dd44a75c-c70d-4991-a959-ae3e28bf7d0b,fc6dcd99-4fd3-49f2-aac7-18023820fe39,272d932a-30e9-4121-ac45-62df5a3fb34e,5,2025-04-07 09:10:50,0450e7d606922dafee0aee42889d100f
d27cf25f-5755-46b9-bb86-d29f79fbbf11,2421a4de-b9b6-4373-992d-f10380e8449e,5f833222-6050-44a0-8913-f6daa317be46,4,2025-02-10 07:55:26,06b3c0f9443fcb40b13ce517749ac105
cfb0fd48-23c5-4476-abd6-6571f835a8b3,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,aae6e590-202e-46a4-b50a-fd4f65be05f5,3,2025-04-04 08:03:22,63b226fba23f1d465bc2d632835f3168
f90b4f00-b463-4090-9d4a-51fd7dd48c4f,653cd13f-483a-49af-9e45-04707ae1508e,82ea7336-4ec5-4fd3-a642-0ca9c97850c5,5,2025-03-06 04:43:28,2587ad1776ce8414ebf0e887670428c3
5c74aeca-9fb8-4d1b-b745-0c1c0e97ff15,270a78d4-d980-45c3-bf41-9c12bdda3546,52d75715-07dc-4e25-a057-18312c892d73,1,2025-02-15 12:52:25,02430c58a9727915eabbb4d355ff9461
8cacd57d-f507-470e-9b77-7e15f7d567d8,a0d03e66-36a9-4e3a-b061-90884a47209d,c15ddf63-00ca-4121-918c-11112f6fb4cd,1,2025-01-01 12:45:36,71401e94009ca94cf0cce61c4486b73d
2237a5a5-fc5f-45a9-a99d-703d7ffd7c40,0094c41e-8408-4846-b185-fbf114db7a0d,50964d6c-469d-43c5-9a4b-6bcf4b35fd25,4,2025-01-03 11:24:59,a7554bd3b9964217ff3a613c8a85b62c
91d3e143-cdde-405e-b9d2-299cf2ddabcc,f326cd1e-3549-45d6-9382-4ce1eebadcf0,d672b35a-3675-4826-b7e7-c6955a718828,2,2025-05-11 10:02:14,d89c9dc65c84511d1c00aacdf323b9e4
f85f57de-ada8-4b2f-b874-0eff31459b40,c8a37272-48fa-44ed-a432-b26ea868a892,b3e43007-977d-425d-a948-258ae420039b,1,2025-01-18 06:46:59,ceab11a37062ecbba926ce2f1dc1c69c
fab2f8fc-9f4d-4002-8229-65d6ac3fb2eb,93a2faf7-17c8-4513-b63e-f27c8b36314e,d29ade71-ed54-4e78-8cc4-cde9726d73f3,5,2025-01-22 10:38:43,6204aea58d66f447b79424cd1dc3e302
a3a3d53f-9908-4b81-949c-3a232e2c2197,017092b9-a700-41e2-8365-eeeddf441c3d,cbe91bee-db13-4dd0-9cdb-86cc50bea6a3,2,2025-04-22 11:44:44,4dfa0afddd6f21a72b5f2c70de8eaa37
b1e07c83-1f43-45bd-9fcb-0f9a1320fd49,eb0851e2-3417-47e5-b97e-36ebf487607f,d22762c6-ba17-418c-a4e1-fd7f72a691f3,5,2025-05-10 21:52:05,780655d0ce061bdb89623fa519e4c413
86a06ea7-df16-4a74-9ac9-ddf9380642db,df600f99-242b-4e78-acfa-07fe39eabd9e,50964d6c-469d-43c5-9a4b-6bcf4b35fd25,5,2025-04-06 22:41:30,504db10aa3f5c2d81fe6c3e57bacd654
76dbf4fa-a817-4554-a504-b926e019edad,98079c5e-8c4a-4564-9ca5-658f9db89953,85b17d21-884e-444c-baa4-b3beb7a77089,1,2025-01-29 23:03:49,185f153cb171684e20229fa8576a3edf
4cde4cb9-b8c4-479d-bfe5-39bfad3bd324,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,2a1bad0a-b92b-4201-9f3f-7b2d921d615e,5,2025-01-18 11:48:56,4f6020b72d1c8cd221f5d2aac37d099a
b0175e8a-d796-4f06-b509-aace7559c730,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,b05025e9-4c7c-4dc0-af96-d870815d0fd1,3,2025-04-10 08:43:11,1748f8d369fc3a18ef39220e7b7efa55
75c1b099-ff30-4ea4-b7a9-4d10d991dd68,9d69cc1c-f492-4f69-938c-91efee85a672,25bcf367-bcd2-470a-9446-e813269e8a8a,3,2025-01-15 13:45:00,6f0012a5e830a5a2b8b4dd37c3a79fc8
fcf7a8b9-c28c-46d3-a77d-ee947524018d,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,0064d480-4ce1-4714-b28c-bbd74a2b2610,4,2025-01-20 16:02:52,90ca33308085d00b95f22c2d36c67fbd
4dbaed1d-6359-46c2-beb6-4bdd5a3a624e,968a9a9b-e535-45fc-802e-9f05148e0052,5a364b29-04ad-4551-a648-8bc668181b63,3,2025-02-19 16:32:37,87302de26dfc0f7beb2f6070950832b2
1df51553-7773-4fa5-838d-63b13166c9ef,6e33f6a3-8056-4cdc-abd5-b6554a925aca,c15ddf63-00ca-4121-918c-11112f6fb4cd,1,2025-05-06 02:49:37,9db5fa655b2ededaa41be577758ad7ce
3606eced-a098-4922-82d8-078be86390cf,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,c5f786f0-bb5d-44b1-a435-0a55d83ce00f,5,2025-02-14 21:17:06,ebcdb61418846602a11ec8ad103a9cfd
22703f73-9f8e-40d9-9ac0-7eb13f79a6f4,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,edb0fe67-6edb-4e53-953e-210a8ef3b111,1,2025-03-30 16:36:54,ca783b0b2e3934163464a255538019f5
d10ece40-1be5-4412-bfc5-823f5fb8aff3,efd12b55-23e9-4f58-a207-35e1da7e7afe,5fd59361-c0f7-4bd8-b7de-d99a3d9cf1a4,5,2025-02-27 11:33:48,b9f550c9fd6e7dcdc4ba36fd14ef44c0
dcf5e611-cea4-485c-94d0-9c8b3338cbb9,9d69cc1c-f492-4f69-938c-91efee85a672,0eba7c3e-65c9-42f6-85ae-746baf657363,3,2025-02-21 06:54:42,d552fa5d7836a98812f721e98cfeb92e
838e5895-a594-4ff9-b40d-57e12f63bfa8,017092b9-a700-41e2-8365-eeeddf441c3d,7ddfe579-2190-47a6-986e-89d9566cfb61,3,2025-04-01 03:41:21,6040198c0aa7c35503de30e87f0f18a4
4bb000f4-30fd-4f9b-9bbf-38497e3cd105,829df66c-a6f3-474c-bc06-48d34aa71c44,5caab489-4baf-4ed4-ba8d-ccee75b94f58,4,2025-01-10 17:23:26,fa2cf8a675a80e7e3b97368d6df8e05c
e8b7bb83-a7a5-460f-80be-167306311722,8a2b7c00-2a2a-434d-af0b-86e03d94e54d,c4999c2a-9971-4a46-97da-4c9cbb439580,3,2025-01-20 09:08:35,6e52324a078088e60bea1e61afb15cc3
add58aa3-29c3-428e-a9ce-18fc4f6d4d83,c0e366b0-4820-408e-94df-b7532085e9c5,ee1a759d-b3a1-41ae-9de2-0af3eeea1004,5,2025-02-03 22:10:09,6ce3297828255c314edb08f01ee46e06
844ca151-a94a-4ab0-8bab-27a835e0a1e4,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,5a364b29-04ad-4551-a648-8bc668181b63,5,2025-01-08 15:49:29,0797f94f1e4e241d0621e9fe5483040f
a50744d8-cdef-4445-8a87-7e53a4eadec8,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,2a1bad0a-b92b-4201-9f3f-7b2d921d615e,1,2025-02-26 10:08:28,23cb07c5b3e4539f49943494b8706b68
37272fa2-5361-4b92-b3ef-6811b595e816,e27170d8-ce33-4bf7-8f25-44b9c31f435b,0064d480-4ce1-4714-b28c-bbd74a2b2610,1,2025-03-11 22:43:19,56bcea05b49fd4d980d466c2f02f9549
e2cbf175-7ac9-451c-9c90-7162a14177f7,fbd733a9-47d4-4e40-88be-709357213476,b4147427-32c3-4a02-a23c-2bfe4dd428c0,5,2025-05-12 09:57:38,13794d35c14a9247e9e172bc9ba55f5e
19b27ad2-4409-48f8-a6c9-01aadf81962d,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,65041dcf-2baa-4156-af95-d4d2b52099ed,3,2025-03-02 17:19:14,d3daba49d4a144a4192dbc0246a40e4f
6d6e2cd9-c7be-4dc4-a5d0-33aa8feda456,788d99f0-9972-408f-858c-28268e4d1d93,25bcf367-bcd2-470a-9446-e813269e8a8a,3,2025-03-24 17:16:53,0dddce711843f05ee95e886e2aad4fd4
c61c9391-1cad-4fe0-87cb-e55567f69b07,66beab47-39b9-4dca-b770-73f070a08070,186ceec5-4316-4be4-813b-d39968baba34,3,2025-01-23 12:08:17,1741eb814fe77a49e144b44471bb4f48
b351c67c-7914-4830-a1c1-dfd21344454d,f326cd1e-3549-45d6-9382-4ce1eebadcf0,bba53191-2196-4979-ba8e-5abf5ca00310,3,2025-01-19 10:43:29,e5375bab13710346d20425842a09c107
9c2b82a3-d211-40f7-a569-52b45da7b75e,0094c41e-8408-4846-b185-fbf114db7a0d,ab378b87-c85a-4b64-af15-bcb07633e384,4,2025-01-09 21:51:31,5e7c2db8d62ee31b0752d752b0528c00
d764c75f-0f7e-49fd-81d8-e17c376f6c67,422d5e26-8e3d-4eac-b286-f70ead07c1f4,7ddb7147-cff4-412e-9442-044f17f9ea0c,1,2025-01-02 21:04:34,65b67f2141b7c041576f9b356780d9bd
537484e8-3939-4d32-8791-2cd26b6c3f70,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,94ecab2d-e016-40a3-8eaf-03636efe6c6d,2,2025-01-27 20:57:53,a881e1db26ea145ec0d1a593e5b5baaf
8b9e5d9f-9915-48a4-afa1-1cb9c965191c,abc2f41e-ab8f-430c-9677-705f4343b0ec,0064d480-4ce1-4714-b28c-bbd74a2b2610,2,2025-05-09 19:27:30,7cf15dd158cb47f0994d59c0791acb4f
9ba362a9-e75b-4ee9-a939-568e88ccc3df,270a78d4-d980-45c3-bf41-9c12bdda3546,5f1fef82-b5e7-448e-8e73-c61180f9b3d9,5,2025-05-06 16:09:51,89aee6df9d60f5587d4c58cd1a191d11
56451139-be22-438f-9be5-825699c6e0e5,02cb4728-42fb-4733-962c-19a1d3c00406,f1da3de0-6580-4c63-b7db-4bda520b9974,5,2025-02-03 02:38:41,43e47afe1baaf287d83e70ec44f567c0
1c8ba7bc-886d-48a7-89d1-c619aa84f2be,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,76adcee9-791a-4f8f-a9c5-3f2bfcd1d53c,1,2025-03-05 19:40:13,0c3c4e61ae8ca023265ab949e80ff7e6
